playlist_id,playlist_name,owner_id,is_owner,is_public,is_collaborative,total_tracks,description,snapshot_id,extracted_at
6aJmacs5ecKJ4V4QG4POsk,fall 22,q50mgpub6pstwwkx18evoalop,False,True,False,12,,AAAAGrAjrDtRhUl5gskPhDH19eMvaadR,2025-10-27 20:11:49.548711
2UUNUW1eF0FBzZWkX68izG,Fresh breeze,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,22,,AAAAF1RQdWNISHhOHA8y9fc3N39PCMcI,2025-10-27 20:11:50.059965
2DRRLSx3bIDu0ng5vrlaJG,Fall🍁,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,51,,AAAATGhoqEWZVpExdIZhSlndyc1tSCX+,2025-10-27 20:11:50.568398
4ky3BePcqObQRMqySMO67W,Background music is beautiful,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,79,,AAAAY0WHjdW228INUaLR07bsTdv2HvBv,2025-10-27 20:11:51.083701
0AHOn2GL4SWA5Eu5I5x1tq,🎄,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,28,,AAAAHkKllpQnd5pyYhxHSO9O62OhXWqh,2025-10-27 20:11:51.902139
1uOa1Om9zdr4Jm3oJ39ZIz,"""frustrated"" songs :)",q50mgpub6pstwwkx18evoalop,False,False,False,12,,AAAAIE8IDAP53ID2xEiEZvnJcAdq4kE3,2025-10-27 20:11:52.279551
3AydmJRuGab9pR6vHjdp2M,情,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,39,,AAAAM10qd3t0da5gCDnXPlF97STc8dpx,2025-10-27 20:11:52.718160
72uzmXra97yeAZiIK7dwa7,something more than restless mornings,q50mgpub6pstwwkx18evoalop,False,True,False,25,"BABY IVE BEEN SO SCARED, SO SCARED OF DYING WITH NOTHING TO LOSE",AAAAMY5H/zUeFdE9Q74ga4k6KwIItSaU,2025-10-27 20:11:53.133846
4q39nT9AWZ0u5iSXWFcrMo,Old pop,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,42,,AAAAL+80w4PiBwwXUH2VeX3+cvBoxYBR,2025-10-27 20:11:53.439705
6SbXAHUgCQqGOddmG6bEN2,🕶,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,60,,AAAAP0pH9Q8XVpJr+J6+Cxr4WKMTTfHt,2025-10-27 20:11:58.471445
1gs6EHUidD5KvCA5BBCLqt,Moonlight,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,42,,AAAAL1qHR8yn9Dqt77g63Wsd4E1ALkbZ,2025-10-27 20:16:33.361447
5Q3QT5VDxhroBOGuuvCvN9,Daylight,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,48,,AAAANpOQOY+ixjrcm4NHdHNv2F187jVS,2025-10-27 20:16:33.967219
6hYD0yDykUq5lTElybleSr,Summer☀️,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,49,,AAAAPCH02bI1DjaytLceJuh48f9GnjzX,2025-10-27 20:16:34.641559
5xJQxv7kzS9mctw898T9eW,Summer🌙,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,43,,AAAAMQMlsgEcUpe1zk9F8GPpiJtfYS/y,2025-10-27 20:16:35.144984
2oDSweEyDS8XMFLeJ2wP4p,Spring🍀,31zzumwgpsmapcx7ndllbq6guraa,True,True,False,42,,AAAANL3sgR6zYdtPqFbm1lGfJK04NBoj,2025-10-27 20:16:35.472527
